,userid,newsid,nickname,name,sex,head_url,region,autograph,integral,is_big_v,is_first_login,creator_id,news_title,news_subtitle,updated_year,updated_month,updated_day,updated_timestamp,label,useridReindex,newsidReindex
548,1089,2517,1,1,2,1,1917,0,592,0,0,677,1,1,2019,7,13,999.0,1,87,173
549,56240,2517,1,0,1,0,1893,1,0,1,0,677,1,1,2019,7,13,999.0,1,178,173
550,6140,2517,1,1,1,1,3,1,76,1,0,677,1,1,2019,7,13,999.0,1,117,173
551,271,2517,1,0,2,1,1906,1,29633,1,0,677,1,1,2019,7,13,999.0,1,27,173
552,271,2517,1,0,2,1,1906,1,29633,1,0,677,1,1,2019,7,13,999.0,1,27,173
553,271,2517,1,0,2,1,1906,1,29633,1,0,677,1,1,2019,7,13,999.0,1,27,173
554,170954,2517,1,0,2,1,113,0,0,0,0,677,1,1,2019,7,13,999.0,1,217,173
555,170954,2517,1,0,2,1,113,0,0,0,0,677,1,1,2019,7,13,999.0,1,217,173
556,170954,2517,1,0,2,1,113,0,0,0,0,677,1,1,2019,7,13,999.0,1,217,173
557,254,2517,1,0,1,1,1891,1,6701,1,0,677,1,1,2019,7,13,999.0,1,22,173
558,229,2517,1,0,1,1,2955,1,290,0,0,677,1,1,2019,7,13,999.0,1,14,173
559,226,2517,1,0,1,1,1906,1,3546,1,0,677,1,1,2019,7,13,999.0,1,12,173
560,202,2517,1,0,1,1,120,1,168,1,0,677,1,1,2019,7,13,999.0,1,5,173
561,202,2517,1,0,1,1,120,1,168,1,0,677,1,1,2019,7,13,999.0,1,5,173
562,202,2517,1,0,1,1,120,1,168,1,0,677,1,1,2019,7,13,999.0,1,5,173
563,3631,2517,1,1,1,1,2367,1,2156,0,0,677,1,1,2019,7,13,999.0,1,106,173
564,170873,2517,1,0,1,1,113,1,0,1,0,677,1,1,2019,7,13,999.0,1,213,173
565,26212,2517,1,1,1,1,112,1,8,1,0,677,1,1,2019,7,13,999.0,1,153,173
566,250,2517,1,0,0,1,3,1,6415,1,0,677,1,1,2019,7,13,999.0,1,21,173
567,239,2517,1,0,1,0,3,0,5865,1,0,677,1,1,2019,7,13,999.0,1,18,173
568,3434,2517,1,1,1,1,1976,1,5863,1,0,677,1,1,2019,7,13,999.0,1,99,173
569,55158,2520,1,0,1,1,1902,0,0,1,0,341,1,1,2019,7,13,999.0,1,173,176
570,3136,2520,1,1,0,1,1890,1,4907,1,0,341,1,1,2019,7,13,999.0,1,95,176
571,6140,2520,1,1,1,1,3,1,76,1,0,341,1,1,2019,7,13,999.0,1,117,176
572,26111,2520,1,0,1,1,1889,0,1050,1,0,341,1,1,2019,7,13,999.0,1,147,176
573,271,2520,1,0,2,1,1906,1,29633,1,0,341,1,1,2019,7,13,999.0,1,27,176
574,170954,2520,1,0,2,1,113,0,0,0,0,341,1,1,2019,7,13,999.0,1,217,176
575,213,2520,1,0,1,1,1897,1,3899,1,0,341,1,1,2019,7,13,999.0,1,8,176
576,229,2520,1,0,1,1,2955,1,290,0,0,341,1,1,2019,7,13,999.0,1,14,176
577,226,2520,1,0,1,1,1906,1,3546,1,0,341,1,1,2019,7,13,999.0,1,12,176
578,202,2520,1,0,1,1,120,1,168,1,0,341,1,1,2019,7,13,999.0,1,5,176
579,202,2520,1,0,1,1,120,1,168,1,0,341,1,1,2019,7,13,999.0,1,5,176
580,202,2520,1,0,1,1,120,1,168,1,0,341,1,1,2019,7,13,999.0,1,5,176
581,202,2520,1,0,1,1,120,1,168,1,0,341,1,1,2019,7,13,999.0,1,5,176
582,1822,2520,1,1,0,1,1890,1,4401,1,0,341,1,1,2019,7,13,999.0,1,91,176
583,485,2520,1,0,1,1,2955,1,0,1,0,341,1,1,2019,7,13,999.0,1,56,176
584,341,2520,1,0,1,1,1891,1,11985,1,0,341,1,1,2019,7,13,999.0,1,42,176
585,341,2520,1,0,1,1,1891,1,11985,1,0,341,1,1,2019,7,13,999.0,1,42,176
586,341,2520,1,0,1,1,1891,1,11985,1,0,341,1,1,2019,7,13,999.0,1,42,176
587,677,2520,1,1,1,1,1889,0,12155,1,0,341,1,1,2019,7,13,999.0,1,75,176
588,1499,2520,1,1,1,1,2992,1,320,0,0,341,1,1,2019,7,13,999.0,1,90,176
589,599,2520,1,0,1,1,128,0,11475,1,0,341,1,1,2019,7,13,999.0,1,66,176
590,250,2520,1,0,0,1,3,1,6415,1,0,341,1,1,2019,7,13,999.0,1,21,176
591,3382,2520,1,1,0,0,1890,1,5315,1,0,341,1,1,2019,7,13,999.0,1,98,176
592,361,2520,1,0,1,1,1906,0,478,0,0,341,1,1,2019,7,13,999.0,1,45,176
593,285,2496,1,0,1,0,2576,1,5919,1,0,341,1,1,2019,7,13,999.0,1,31,152
594,233,2496,1,0,1,1,1906,1,2424,1,0,341,1,1,2019,7,13,999.0,1,16,152
595,341,2496,1,0,1,1,1891,1,11985,1,0,341,1,1,2019,7,13,999.0,1,42,152
596,341,2496,1,0,1,1,1891,1,11985,1,0,341,1,1,2019,7,13,999.0,1,42,152
597,677,2496,1,1,1,1,1889,0,12155,1,0,341,1,1,2019,7,13,999.0,1,75,152
598,285,2518,1,0,1,0,2576,1,5919,1,0,285,1,1,2019,7,13,1000.0,1,31,174
599,285,2518,1,0,1,0,2576,1,5919,1,0,285,1,1,2019,7,13,1000.0,1,31,174
600,684,2518,1,1,0,1,3,1,4787,1,0,285,1,1,2019,7,13,1000.0,1,78,174
601,509,2518,1,0,1,1,1897,1,856,1,0,285,1,1,2019,7,13,1000.0,1,59,174
602,509,2518,1,0,1,1,1897,1,856,1,0,285,1,1,2019,7,13,1000.0,1,59,174
603,599,2518,1,0,1,1,128,0,11475,1,0,285,1,1,2019,7,13,1000.0,1,66,174
604,599,2518,1,0,1,1,128,0,11475,1,0,285,1,1,2019,7,13,1000.0,1,66,174
605,285,2540,1,0,1,0,2576,1,5919,1,0,599,1,1,2019,7,13,999.0,1,31,193
606,285,2540,1,0,1,0,2576,1,5919,1,0,599,1,1,2019,7,13,999.0,1,31,193
607,26128,2540,1,0,2,0,1889,1,0,1,0,599,1,1,2019,7,13,999.0,1,149,193
608,599,2540,1,0,1,1,128,0,11475,1,0,599,1,1,2019,7,13,999.0,1,66,193
609,599,2540,1,0,1,1,128,0,11475,1,0,599,1,1,2019,7,13,999.0,1,66,193
610,599,2540,1,0,1,1,128,0,11475,1,0,599,1,1,2019,7,13,999.0,1,66,193
611,285,1197,1,0,1,0,2576,1,5919,1,0,631,1,1,2019,7,13,1000.0,1,31,34
612,285,2461,1,0,1,0,2576,1,5919,1,0,631,1,1,2019,7,13,1000.0,1,31,121
613,278,2461,1,0,2,1,1906,0,526,1,0,631,1,1,2019,7,13,1000.0,1,28,121
614,6539,2461,1,1,2,1,2024,0,56,0,0,631,1,1,2019,7,13,1000.0,1,119,121
615,297,2461,1,0,1,0,1906,0,1254,1,0,631,1,1,2019,7,13,1000.0,1,33,121
616,206,2461,1,0,1,1,1899,1,410,1,0,631,1,1,2019,7,13,1000.0,1,6,121
617,285,2320,1,0,1,0,2576,1,5919,1,0,631,1,1,2019,7,13,1000.0,1,31,82
618,285,2320,1,0,1,0,2576,1,5919,1,0,631,1,1,2019,7,13,1000.0,1,31,82
619,297,2320,1,0,1,0,1906,0,1254,1,0,631,1,1,2019,7,13,1000.0,1,33,82
620,297,2320,1,0,1,0,1906,0,1254,1,0,631,1,1,2019,7,13,1000.0,1,33,82
621,285,2542,1,0,1,0,2576,1,5919,1,0,285,1,1,2019,7,13,999.0,1,31,195
622,285,2542,1,0,1,0,2576,1,5919,1,0,285,1,1,2019,7,13,999.0,1,31,195
623,1499,2542,1,1,1,1,2992,1,320,0,0,285,1,1,2019,7,13,999.0,1,90,195
624,225,2542,1,0,0,1,3,0,6026,1,0,285,1,1,2019,7,13,999.0,1,11,195
625,250,2542,1,0,0,1,3,1,6415,1,0,285,1,1,2019,7,13,999.0,1,21,195
626,532,2542,1,0,0,1,3,0,8283,1,0,285,1,1,2019,7,13,999.0,1,60,195
627,54254,2542,0,0,0,0,3,0,0,0,0,285,1,1,2019,7,13,999.0,1,172,195
628,285,2543,1,0,1,0,2576,1,5919,1,0,285,1,1,2019,7,13,999.0,1,31,196
629,372,2543,1,0,2,0,1906,1,674,1,0,285,1,1,2019,7,13,999.0,1,47,196
630,372,2543,1,0,2,0,1906,1,674,1,0,285,1,1,2019,7,13,999.0,1,47,196
631,3040,2543,1,1,1,1,270,0,6265,1,0,285,1,1,2019,7,13,999.0,1,93,196
632,1499,2543,1,1,1,1,2992,1,320,0,0,285,1,1,2019,7,13,999.0,1,90,196
633,599,2543,1,0,1,1,128,0,11475,1,0,285,1,1,2019,7,13,999.0,1,66,196
634,599,2543,1,0,1,1,128,0,11475,1,0,285,1,1,2019,7,13,999.0,1,66,196
635,599,2543,1,0,1,1,128,0,11475,1,0,285,1,1,2019,7,13,999.0,1,66,196
636,336,2543,1,0,1,1,1891,1,21454,1,0,285,1,1,2019,7,13,999.0,1,40,196
637,26129,2543,1,0,1,0,1891,1,0,1,0,285,1,1,2019,7,13,999.0,1,150,196
638,297,2543,1,0,1,0,1906,0,1254,1,0,285,1,1,2019,7,13,999.0,1,33,196
639,54080,2543,1,0,1,0,2241,1,0,0,0,285,1,1,2019,7,13,999.0,1,169,196
640,551,2543,1,0,0,0,3,0,7375,1,0,285,1,1,2019,7,13,999.0,1,62,196
641,122302,2543,1,0,1,1,113,1,0,1,0,285,1,1,2019,7,13,999.0,1,202,196
642,4747,2543,1,1,1,1,2494,1,86,0,0,285,1,1,2019,7,13,999.0,1,116,196
643,3533,2543,1,1,2,1,1912,1,1576,1,0,285,1,1,2019,7,13,999.0,1,105,196
644,267,2543,1,0,1,1,1891,1,8177,1,0,285,1,1,2019,7,13,999.0,1,25,196
645,636,2543,1,0,1,1,5,0,68,1,0,285,1,1,2019,7,13,999.0,1,72,196
646,1089,2538,1,1,2,1,1917,0,592,0,0,26128,1,1,2019,7,13,1000.0,1,87,192
647,1089,2538,1,1,2,1,1917,0,592,0,0,26128,1,1,2019,7,13,1000.0,1,87,192
648,55265,2538,1,0,1,0,274,0,0,0,0,26128,1,1,2019,7,13,1000.0,1,176,192
649,19,2538,1,0,1,1,1906,1,794,1,0,26128,1,1,2019,7,13,1000.0,1,3,192
650,202,2538,1,0,1,1,120,1,168,1,0,26128,1,1,2019,7,13,1000.0,1,5,192
651,372,2538,1,0,2,0,1906,1,674,1,0,26128,1,1,2019,7,13,1000.0,1,47,192
652,487,2538,1,0,1,1,1891,0,6839,1,0,26128,1,1,2019,7,13,1000.0,1,57,192
653,26128,2538,1,0,2,0,1889,1,0,1,0,26128,1,1,2019,7,13,1000.0,1,149,192
654,26128,2538,1,0,2,0,1889,1,0,1,0,26128,1,1,2019,7,13,1000.0,1,149,192
655,26128,2538,1,0,2,0,1889,1,0,1,0,26128,1,1,2019,7,13,1000.0,1,149,192
656,26128,2538,1,0,2,0,1889,1,0,1,0,26128,1,1,2019,7,13,1000.0,1,149,192
657,232,2538,1,0,2,1,1906,1,118,1,0,26128,1,1,2019,7,13,1000.0,1,15,192
658,336,2538,1,0,1,1,1891,1,21454,1,0,26128,1,1,2019,7,13,1000.0,1,40,192
659,26129,2538,1,0,1,0,1891,1,0,1,0,26128,1,1,2019,7,13,1000.0,1,150,192
660,13,2538,1,0,0,0,3,1,1168,1,0,26128,1,1,2019,7,13,1000.0,1,1,192
661,427,2538,1,0,2,1,1906,1,4717,1,0,26128,1,1,2019,7,13,1000.0,1,52,192
662,18537,2538,1,1,2,1,1217,0,8,1,0,26128,1,1,2019,7,13,1000.0,1,132,192
663,122302,2538,1,0,1,1,113,1,0,1,0,26128,1,1,2019,7,13,1000.0,1,202,192
664,171128,2538,1,0,2,0,15,0,0,0,0,26128,1,1,2019,7,13,1000.0,1,226,192
665,4747,2538,1,1,1,1,2494,1,86,0,0,26128,1,1,2019,7,13,1000.0,1,116,192
666,636,2538,1,0,1,1,5,0,68,1,0,26128,1,1,2019,7,13,1000.0,1,72,192
667,1089,2553,1,1,2,1,1917,0,592,0,0,232,1,1,2019,7,13,1000.0,1,87,206
668,232,2553,1,0,2,1,1906,1,118,1,0,232,1,1,2019,7,13,1000.0,1,15,206
669,232,2553,1,0,2,1,1906,1,118,1,0,232,1,1,2019,7,13,1000.0,1,15,206
670,232,2553,1,0,2,1,1906,1,118,1,0,232,1,1,2019,7,13,1000.0,1,15,206
671,551,2553,1,0,0,0,3,0,7375,1,0,232,1,1,2019,7,13,1000.0,1,62,206
672,1089,2551,1,1,2,1,1917,0,592,0,0,631,1,1,2019,7,13,1000.0,1,87,204
673,3631,2551,1,1,1,1,2367,1,2156,0,0,631,1,1,2019,7,13,1000.0,1,106,204
674,631,2551,1,0,2,1,1889,1,602,1,0,631,1,1,2019,7,13,1000.0,1,71,204
675,631,2551,1,0,2,1,1889,1,602,1,0,631,1,1,2019,7,13,1000.0,1,71,204
676,26128,2551,1,0,2,0,1889,1,0,1,0,631,1,1,2019,7,13,1000.0,1,149,204
677,170384,2551,1,0,1,0,113,0,0,0,0,631,1,1,2019,7,13,1000.0,1,209,204
678,250,2551,1,0,0,1,3,1,6415,1,0,631,1,1,2019,7,13,1000.0,1,21,204
679,297,2551,1,0,1,0,1906,0,1254,1,0,631,1,1,2019,7,13,1000.0,1,33,204
680,297,2551,1,0,1,0,1906,0,1254,1,0,631,1,1,2019,7,13,1000.0,1,33,204
681,297,2551,1,0,1,0,1906,0,1254,1,0,631,1,1,2019,7,13,1000.0,1,33,204
682,297,2551,1,0,1,0,1906,0,1254,1,0,631,1,1,2019,7,13,1000.0,1,33,204
683,297,2551,1,0,1,0,1906,0,1254,1,0,631,1,1,2019,7,13,1000.0,1,33,204
684,297,2551,1,0,1,0,1906,0,1254,1,0,631,1,1,2019,7,13,1000.0,1,33,204
685,297,2551,1,0,1,0,1906,0,1254,1,0,631,1,1,2019,7,13,1000.0,1,33,204
686,297,2551,1,0,1,0,1906,0,1254,1,0,631,1,1,2019,7,13,1000.0,1,33,204
687,297,2551,1,0,1,0,1906,0,1254,1,0,631,1,1,2019,7,13,1000.0,1,33,204
688,297,2551,1,0,1,0,1906,0,1254,1,0,631,1,1,2019,7,13,1000.0,1,33,204
689,297,2551,1,0,1,0,1906,0,1254,1,0,631,1,1,2019,7,13,1000.0,1,33,204
690,297,2551,1,0,1,0,1906,0,1254,1,0,631,1,1,2019,7,13,1000.0,1,33,204
691,297,2551,1,0,1,0,1906,0,1254,1,0,631,1,1,2019,7,13,1000.0,1,33,204
692,297,2551,1,0,1,0,1906,0,1254,1,0,631,1,1,2019,7,13,1000.0,1,33,204
693,297,2551,1,0,1,0,1906,0,1254,1,0,631,1,1,2019,7,13,1000.0,1,33,204
694,26085,2551,1,0,1,0,1891,1,0,0,0,631,1,1,2019,7,13,1000.0,1,146,204
695,315,2551,1,0,1,1,1889,1,396,1,0,631,1,1,2019,7,13,1000.0,1,37,204
696,5,2551,1,0,0,1,3,1,2198,1,0,631,1,1,2019,7,13,1000.0,1,0,204
697,1089,2531,1,1,2,1,1917,0,592,0,0,56407,1,1,2019,7,13,999.0,1,87,186
698,6140,2531,1,1,1,1,3,1,76,1,0,56407,1,1,2019,7,13,999.0,1,117,186
699,170954,2531,1,0,2,1,113,0,0,0,0,56407,1,1,2019,7,13,999.0,1,217,186
700,226,2531,1,0,1,1,1906,1,3546,1,0,56407,1,1,2019,7,13,999.0,1,12,186
701,202,2531,1,0,1,1,120,1,168,1,0,56407,1,1,2019,7,13,999.0,1,5,186
702,10355,2531,1,1,1,1,1889,0,782,1,0,56407,1,1,2019,7,13,999.0,1,127,186
703,3631,2531,1,1,1,1,2367,1,2156,0,0,56407,1,1,2019,7,13,999.0,1,106,186
704,26212,2531,1,1,1,1,112,1,8,1,0,56407,1,1,2019,7,13,999.0,1,153,186
705,56407,2531,1,0,2,0,113,1,0,1,0,56407,1,1,2019,7,13,999.0,1,180,186
706,56407,2531,1,0,2,0,113,1,0,1,0,56407,1,1,2019,7,13,999.0,1,180,186
707,56407,2531,1,0,2,0,113,1,0,1,0,56407,1,1,2019,7,13,999.0,1,180,186
708,56407,2531,1,0,2,0,113,1,0,1,0,56407,1,1,2019,7,13,999.0,1,180,186
709,56407,2531,1,0,2,0,113,1,0,1,0,56407,1,1,2019,7,13,999.0,1,180,186
710,56407,2531,1,0,2,0,113,1,0,1,0,56407,1,1,2019,7,13,999.0,1,180,186
711,56407,2531,1,0,2,0,113,1,0,1,0,56407,1,1,2019,7,13,999.0,1,180,186
712,56407,2531,1,0,2,0,113,1,0,1,0,56407,1,1,2019,7,13,999.0,1,180,186
713,56407,2531,1,0,2,0,113,1,0,1,0,56407,1,1,2019,7,13,999.0,1,180,186
714,56407,2531,1,0,2,0,113,1,0,1,0,56407,1,1,2019,7,13,999.0,1,180,186
715,56407,2531,1,0,2,0,113,1,0,1,0,56407,1,1,2019,7,13,999.0,1,180,186
716,283,2531,1,0,1,1,2086,1,3198,1,0,56407,1,1,2019,7,13,999.0,1,30,186
717,487,2531,1,0,1,1,1891,0,6839,1,0,56407,1,1,2019,7,13,999.0,1,57,186
718,509,2531,1,0,1,1,1897,1,856,1,0,56407,1,1,2019,7,13,999.0,1,59,186
719,509,2531,1,0,1,1,1897,1,856,1,0,56407,1,1,2019,7,13,999.0,1,59,186
720,565,2531,1,0,1,1,2494,1,382,0,0,56407,1,1,2019,7,13,999.0,1,64,186
721,171081,2531,1,0,2,0,5,0,0,0,0,56407,1,1,2019,7,13,999.0,1,221,186
722,26128,2531,1,0,2,0,1889,1,0,1,0,56407,1,1,2019,7,13,999.0,1,149,186
723,473,2531,1,0,1,1,1891,1,386,1,0,56407,1,1,2019,7,13,999.0,1,55,186
724,232,2531,1,0,2,1,1906,1,118,1,0,56407,1,1,2019,7,13,999.0,1,15,186
725,330,2531,1,0,1,1,1906,1,5426,1,0,56407,1,1,2019,7,13,999.0,1,39,186
726,15522,2531,1,1,2,1,113,1,18,1,0,56407,1,1,2019,7,13,999.0,1,131,186
727,278,2531,1,0,2,1,1906,0,526,1,0,56407,1,1,2019,7,13,999.0,1,28,186
728,298,2531,1,0,2,1,1906,0,5881,1,0,56407,1,1,2019,7,13,999.0,1,34,186
729,298,2531,1,0,2,1,1906,0,5881,1,0,56407,1,1,2019,7,13,999.0,1,34,186
730,294,2531,1,0,1,1,1891,1,10521,1,0,56407,1,1,2019,7,13,999.0,1,32,186
731,336,2531,1,0,1,1,1891,1,21454,1,0,56407,1,1,2019,7,13,999.0,1,40,186
732,26129,2531,1,0,1,0,1891,1,0,1,0,56407,1,1,2019,7,13,999.0,1,150,186
733,250,2531,1,0,0,1,3,1,6415,1,0,56407,1,1,2019,7,13,999.0,1,21,186
734,54103,2531,1,0,1,1,375,0,0,0,0,56407,1,1,2019,7,13,999.0,1,170,186
735,7336,2531,1,1,1,1,1978,1,1094,0,0,56407,1,1,2019,7,13,999.0,1,124,186
736,457,2531,1,0,2,1,1906,1,1144,1,0,56407,1,1,2019,7,13,999.0,1,54,186
737,6539,2531,1,1,2,1,2024,0,56,0,0,56407,1,1,2019,7,13,999.0,1,119,186
738,242,2531,1,0,0,1,3,1,17525,1,0,56407,1,1,2019,7,13,999.0,1,20,186
739,18537,2531,1,1,2,1,1217,0,8,1,0,56407,1,1,2019,7,13,999.0,1,132,186
740,532,2531,1,0,0,1,3,0,8283,1,0,56407,1,1,2019,7,13,999.0,1,60,186
741,206,2531,1,0,1,1,1899,1,410,1,0,56407,1,1,2019,7,13,999.0,1,6,186
742,315,2531,1,0,1,1,1889,1,396,1,0,56407,1,1,2019,7,13,999.0,1,37,186
743,3818,2531,1,1,1,0,576,0,220,0,0,56407,1,1,2019,7,13,999.0,1,109,186
744,1831,2531,1,1,2,1,1324,0,528,0,0,56407,1,1,2019,7,13,999.0,1,92,186
745,359,2531,1,0,2,1,2524,1,582,1,0,56407,1,1,2019,7,13,999.0,1,44,186
746,5,2531,1,0,0,1,3,1,2198,1,0,56407,1,1,2019,7,13,999.0,1,0,186
747,636,2531,1,0,1,1,5,0,68,1,0,56407,1,1,2019,7,13,999.0,1,72,186
748,679,2531,1,1,1,1,3,0,5615,1,0,56407,1,1,2019,7,13,999.0,1,77,186
749,1089,2528,1,1,2,1,1917,0,592,0,0,13693,1,1,2019,7,13,1000.0,1,87,184
750,55265,2528,1,0,1,0,274,0,0,0,0,13693,1,1,2019,7,13,1000.0,1,176,184
751,271,2528,1,0,2,1,1906,1,29633,1,0,13693,1,1,2019,7,13,1000.0,1,27,184
752,170954,2528,1,0,2,1,113,0,0,0,0,13693,1,1,2019,7,13,1000.0,1,217,184
753,170954,2528,1,0,2,1,113,0,0,0,0,13693,1,1,2019,7,13,1000.0,1,217,184
754,254,2528,1,0,1,1,1891,1,6701,1,0,13693,1,1,2019,7,13,1000.0,1,22,184
755,226,2528,1,0,1,1,1906,1,3546,1,0,13693,1,1,2019,7,13,1000.0,1,12,184
756,202,2528,1,0,1,1,120,1,168,1,0,13693,1,1,2019,7,13,1000.0,1,5,184
757,202,2528,1,0,1,1,120,1,168,1,0,13693,1,1,2019,7,13,1000.0,1,5,184
758,202,2528,1,0,1,1,120,1,168,1,0,13693,1,1,2019,7,13,1000.0,1,5,184
759,233,2528,1,0,1,1,1906,1,2424,1,0,13693,1,1,2019,7,13,1000.0,1,16,184
760,10355,2528,1,1,1,1,1889,0,782,1,0,13693,1,1,2019,7,13,1000.0,1,127,184
761,341,2528,1,0,1,1,1891,1,11985,1,0,13693,1,1,2019,7,13,1000.0,1,42,184
762,3631,2528,1,1,1,1,2367,1,2156,0,0,13693,1,1,2019,7,13,1000.0,1,106,184
763,280,2528,1,0,1,0,1891,0,5699,1,0,13693,1,1,2019,7,13,1000.0,1,29,184
764,487,2528,1,0,1,1,1891,0,6839,1,0,13693,1,1,2019,7,13,1000.0,1,57,184
765,631,2528,1,0,2,1,1889,1,602,1,0,13693,1,1,2019,7,13,1000.0,1,71,184
766,565,2528,1,0,1,1,2494,1,382,0,0,13693,1,1,2019,7,13,1000.0,1,64,184
767,171081,2528,1,0,2,0,5,0,0,0,0,13693,1,1,2019,7,13,1000.0,1,221,184
768,1499,2528,1,1,1,1,2992,1,320,0,0,13693,1,1,2019,7,13,1000.0,1,90,184
769,15522,2528,1,1,2,1,113,1,18,1,0,13693,1,1,2019,7,13,1000.0,1,131,184
770,278,2528,1,0,2,1,1906,0,526,1,0,13693,1,1,2019,7,13,1000.0,1,28,184
771,336,2528,1,0,1,1,1891,1,21454,1,0,13693,1,1,2019,7,13,1000.0,1,40,184
772,26129,2528,1,0,1,0,1891,1,0,1,0,13693,1,1,2019,7,13,1000.0,1,150,184
773,250,2528,1,0,0,1,3,1,6415,1,0,13693,1,1,2019,7,13,1000.0,1,21,184
774,54103,2528,1,0,1,1,375,0,0,0,0,13693,1,1,2019,7,13,1000.0,1,170,184
775,7336,2528,1,1,1,1,1978,1,1094,0,0,13693,1,1,2019,7,13,1000.0,1,124,184
776,457,2528,1,0,2,1,1906,1,1144,1,0,13693,1,1,2019,7,13,1000.0,1,54,184
777,242,2528,1,0,0,1,3,1,17525,1,0,13693,1,1,2019,7,13,1000.0,1,20,184
778,242,2528,1,0,0,1,3,1,17525,1,0,13693,1,1,2019,7,13,1000.0,1,20,184
779,18537,2528,1,1,2,1,1217,0,8,1,0,13693,1,1,2019,7,13,1000.0,1,132,184
780,206,2528,1,0,1,1,1899,1,410,1,0,13693,1,1,2019,7,13,1000.0,1,6,184
781,636,2528,1,0,1,1,5,0,68,1,0,13693,1,1,2019,7,13,1000.0,1,72,184
782,1089,2449,1,1,2,1,1917,0,592,0,0,271,1,1,2019,7,13,998.0,1,87,111
783,271,2449,1,0,2,1,1906,1,29633,1,0,271,1,1,2019,7,13,998.0,1,27,111
784,418,2449,1,0,1,1,1891,1,1284,1,0,271,1,1,2019,7,13,998.0,1,51,111
785,1089,2552,1,1,2,1,1917,0,592,0,0,5,1,1,2019,7,13,1000.0,1,87,205
786,3362,2552,1,1,1,1,1890,1,5365,1,0,5,1,1,2019,7,13,1000.0,1,97,205
787,599,2552,1,0,1,1,128,0,11475,1,0,5,1,1,2019,7,13,1000.0,1,66,205
788,5,2552,1,0,0,1,3,1,2198,1,0,5,1,1,2019,7,13,1000.0,1,0,205
789,5,2552,1,0,0,1,3,1,2198,1,0,5,1,1,2019,7,13,1000.0,1,0,205
790,5,2552,1,0,0,1,3,1,2198,1,0,5,1,1,2019,7,13,1000.0,1,0,205
791,1089,2560,1,1,2,1,1917,0,592,0,0,3533,1,1,2019,7,13,1000.0,1,87,212
792,55265,2560,1,0,1,0,274,0,0,0,0,3533,1,1,2019,7,13,1000.0,1,176,212
793,3533,2560,1,1,2,1,1912,1,1576,1,0,3533,1,1,2019,7,13,1000.0,1,105,212
794,1050,2560,1,1,1,1,1429,1,30,0,0,3533,1,1,2019,7,13,1000.0,1,85,212
795,171124,2458,1,0,2,1,146,1,0,0,0,338,1,1,2019,7,13,1000.0,1,223,118
796,53873,2458,1,0,1,1,3,0,0,1,0,338,1,1,2019,7,13,1000.0,1,162,118
797,53873,2458,1,0,1,1,3,0,0,1,0,338,1,1,2019,7,13,1000.0,1,162,118
798,53873,2458,1,0,1,1,3,0,0,1,0,338,1,1,2019,7,13,1000.0,1,162,118
799,616,2458,1,0,2,1,1889,1,904,1,0,338,1,1,2019,7,13,1000.0,1,70,118
800,213,2458,1,0,1,1,1897,1,3899,1,0,338,1,1,2019,7,13,1000.0,1,8,118
801,213,2458,1,0,1,1,1897,1,3899,1,0,338,1,1,2019,7,13,1000.0,1,8,118
802,170450,2458,0,0,0,0,3,0,0,1,0,338,1,1,2019,7,13,1000.0,1,210,118
803,170450,2458,0,0,0,0,3,0,0,1,0,338,1,1,2019,7,13,1000.0,1,210,118
804,1822,2458,1,1,0,1,1890,1,4401,1,0,338,1,1,2019,7,13,1000.0,1,91,118
805,127180,2458,1,0,1,1,113,0,0,1,0,338,1,1,2019,7,13,1000.0,1,204,118
806,3043,2458,1,1,1,1,1326,0,6321,1,0,338,1,1,2019,7,13,1000.0,1,94,118
807,314,2458,1,0,1,0,1891,0,5433,1,0,338,1,1,2019,7,13,1000.0,1,36,118
808,3040,2458,1,1,1,1,270,0,6265,1,0,338,1,1,2019,7,13,1000.0,1,93,118
809,26204,2458,1,0,1,1,112,1,0,1,0,338,1,1,2019,7,13,1000.0,1,152,118
810,171081,2458,1,0,2,0,5,0,0,0,0,338,1,1,2019,7,13,1000.0,1,221,118
811,171081,2458,1,0,2,0,5,0,0,0,0,338,1,1,2019,7,13,1000.0,1,221,118
812,1039,2458,1,1,1,1,1780,0,232,1,0,338,1,1,2019,7,13,1000.0,1,84,118
813,18,2458,1,0,2,1,2494,1,362,1,0,338,1,1,2019,7,13,1000.0,1,2,118
814,95411,2458,1,0,1,1,2406,1,0,0,0,338,1,1,2019,7,13,1000.0,1,195,118
815,170931,2458,1,0,2,0,142,1,0,0,0,338,1,1,2019,7,13,1000.0,1,215,118
816,15316,2458,1,1,2,1,2763,1,286,1,0,338,1,1,2019,7,13,1000.0,1,130,118
817,125439,2458,1,0,2,0,252,0,0,0,0,338,1,1,2019,7,13,1000.0,1,203,118
818,532,2458,1,0,0,1,3,0,8283,1,0,338,1,1,2019,7,13,1000.0,1,60,118
819,262,2458,1,0,0,1,3,0,10320,1,0,338,1,1,2019,7,13,1000.0,1,24,118
820,262,2458,1,0,0,1,3,0,10320,1,0,338,1,1,2019,7,13,1000.0,1,24,118
821,378,2458,1,0,1,0,1906,0,5595,1,0,338,1,1,2019,7,13,1000.0,1,48,118
822,53900,2458,1,0,1,0,1975,0,0,0,0,338,1,1,2019,7,13,1000.0,1,163,118
